"STATISTIC","Statistic Label","TLIST(M1)","Month","C03113V05042","Driving Test Centre","UNIT","VALUE"
"ROA38C01","Driving Tester Distribution","202409","2024 September","103","Birr (County Arms Hotel), Co. Offaly","Number","0"
"ROA38C01","Driving Tester Distribution","202409","2024 September","104","Buncrana, Co. Donegal","Number","0"
"ROA38C01","Driving Tester Distribution","202409","2024 September","105","Carlow, Co. Carlow","Number","1"
"ROA38C01","Driving Tester Distribution","202409","2024 September","106","Carlow Talbot Hotel, Co. Carlow","Number","2"
"ROA38C01","Driving Tester Distribution","202409","2024 September","107","Carrick On Shannon, Co. Leitrim","Number","1"
"ROA38C01","Driving Tester Distribution","202409","2024 September","108","Castlebar, Co. Mayo","Number","4"
"ROA38C01","Driving Tester Distribution","202409","2024 September","109","Cavan, Co. Cavan","Number","2"
"ROA38C01","Driving Tester Distribution","202409","2024 September","110","Charlestown (Dublin), Co. Dublin","Number","0"
"ROA38C01","Driving Tester Distribution","202409","2024 September","111","Clifden, Co. Galway","Number","0"
"ROA38C01","Driving Tester Distribution","202409","2024 September","112","Clonmel, Co. Tipperary","Number","1"
"ROA38C01","Driving Tester Distribution","202409","2024 September","113","Cork (Ballincollig), Co. Cork","Number","0"
"ROA38C01","Driving Tester Distribution","202409","2024 September","114","Cork (St. Finbarr's GAA Club Togher), Co. Cork","Number","0"
"ROA38C01","Driving Tester Distribution","202409","2024 September","115","Cork (Wilton), Co. Cork","Number","8"
"ROA38C01","Driving Tester Distribution","202409","2024 September","116","Donegal, Co. Donegal","Number","1"
"ROA38C01","Driving Tester Distribution","202409","2024 September","117","Drogheda, Co. Louth","Number","0"
"ROA38C01","Driving Tester Distribution","202409","2024 September","118","Dun Laoghaire / Deansgrange, Co. Dublin","Number","3"
"ROA38C01","Driving Tester Distribution","202409","2024 September","119","Dundalk, Co. Louth","Number","7"
"ROA38C01","Driving Tester Distribution","202409","2024 September","120","Dungarvan, Co. Waterford","Number","2"
"ROA38C01","Driving Tester Distribution","202409","2024 September","121","Ennis, Co. Clare","Number","3"
"ROA38C01","Driving Tester Distribution","202409","2024 September","122","Finglas, Co. Dublin","Number","13"
"ROA38C01","Driving Tester Distribution","202409","2024 September","123","Galway (Carnmore), Co. Galway","Number","1"
"ROA38C01","Driving Tester Distribution","202409","2024 September","124","Galway (Westside), Co. Galway","Number","3"
"ROA38C01","Driving Tester Distribution","202409","2024 September","125","Gorey, Co. Wexford","Number","3"
"ROA38C01","Driving Tester Distribution","202409","2024 September","126","Kilkenny (Govt Buildings), Co. Kilkenny","Number","3"
"ROA38C01","Driving Tester Distribution","202409","2024 September","127","Kilkenny (O'Loughlin Gaels), Co. Kilkenny","Number","0"
"ROA38C01","Driving Tester Distribution","202409","2024 September","128","Killarney, Co. Kerry","Number","4"
"ROA38C01","Driving Tester Distribution","202409","2024 September","129","Killester, Co. Dublin","Number","2"
"ROA38C01","Driving Tester Distribution","202409","2024 September","130","Kilrush, Co. Clare","Number","0"
"ROA38C01","Driving Tester Distribution","202409","2024 September","131","Letterkenny, Co. Donegal","Number","3"
"ROA38C01","Driving Tester Distribution","202409","2024 September","132","Limerick - Castlemungret, Co. Limerick","Number","4"
"ROA38C01","Driving Tester Distribution","202409","2024 September","133","Limerick - Woodview, Co. Limerick","Number","3"
"ROA38C01","Driving Tester Distribution","202409","2024 September","134","Limerick (Roxboro), Co. Limerick","Number","0"
"ROA38C01","Driving Tester Distribution","202409","2024 September","135","Longford, Co. Longford","Number","1"
"ROA38C01","Driving Tester Distribution","202409","2024 September","136","Loughrea, Co. Galway","Number","1"
"ROA38C01","Driving Tester Distribution","202409","2024 September","137","Loughrea (Lough Rea Hotel & Spa), Co. Galway","Number","0"
"ROA38C01","Driving Tester Distribution","202409","2024 September","138","Mallow, Co. Cork","Number","0"
"ROA38C01","Driving Tester Distribution","202409","2024 September","139","Mallow (Cork Racecourse Mallow), Co. Cork","Number","3"
"ROA38C01","Driving Tester Distribution","202409","2024 September","140","Monaghan, Co. Monaghan","Number","1"
"ROA38C01","Driving Tester Distribution","202409","2024 September","141","Mulhuddart, Co. Dublin","Number","3"
"ROA38C01","Driving Tester Distribution","202409","2024 September","142","Mulhuddart (Carlton Hotel), Co. Dublin","Number","0"
"ROA38C01","Driving Tester Distribution","202409","2024 September","143","Mulhuddart Maple House, Co. Dublin","Number","4"
"ROA38C01","Driving Tester Distribution","202409","2024 September","144","Mullingar, Co. Westmeath","Number","3"
"ROA38C01","Driving Tester Distribution","202409","2024 September","145","Naas, Co. Kildare","Number","4"
"ROA38C01","Driving Tester Distribution","202409","2024 September","146","Navan, Co. Meath","Number","5"
"ROA38C01","Driving Tester Distribution","202409","2024 September","147","Nenagh, Co. Tipperary","Number","1"
"ROA38C01","Driving Tester Distribution","202409","2024 September","148","Newcastle West, Co. Limerick","Number","1"
"ROA38C01","Driving Tester Distribution","202409","2024 September","149","Newcastle West (Longcourt House Hotel), Co. Limerick","Number","1"
"ROA38C01","Driving Tester Distribution","202409","2024 September","150","Portlaoise, Co. Laois","Number","2"
"ROA38C01","Driving Tester Distribution","202409","2024 September","151","Raheny, Co. Dublin","Number","6"
"ROA38C01","Driving Tester Distribution","202409","2024 September","152","Roscommon, Co. Roscommon","Number","1"
"ROA38C01","Driving Tester Distribution","202409","2024 September","153","Shannon, Co. Clare","Number","1"
"ROA38C01","Driving Tester Distribution","202409","2024 September","154","Skibbereen, Co. Cork","Number","1"
"ROA38C01","Driving Tester Distribution","202409","2024 September","155","Sligo, Co. Sligo","Number","2"
"ROA38C01","Driving Tester Distribution","202409","2024 September","156","Tallaght, Co. Dublin","Number","15"
"ROA38C01","Driving Tester Distribution","202409","2024 September","157","Thurles, Co. Tipperary","Number","1"
"ROA38C01","Driving Tester Distribution","202409","2024 September","158","Tipperary, Co. Tipperary","Number","1"
"ROA38C01","Driving Tester Distribution","202409","2024 September","159","Tralee, Co. Kerry","Number","3"
"ROA38C01","Driving Tester Distribution","202409","2024 September","160","Tralee (HGV's), Co. Kerry","Number","0"
"ROA38C01","Driving Tester Distribution","202409","2024 September","161","Tuam, Co. Galway","Number","3"
"ROA38C01","Driving Tester Distribution","202409","2024 September","162","Tullamore, Co. Offaly","Number","3"
"ROA38C01","Driving Tester Distribution","202409","2024 September","163","Waterford, Co. Waterford","Number","6"
"ROA38C01","Driving Tester Distribution","202409","2024 September","164","Wexford, Co. Wexford","Number","2"
"ROA38C01","Driving Tester Distribution","202409","2024 September","165","Wicklow, Co. Wicklow","Number","1"
"ROA38C01","Driving Tester Distribution","202409","2024 September","166","Portlaoise (Maldron Hotel), Co. Laois","Number",""
